RowID,Category,Confidence,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Key_Match_Evidence,Filter_Reason,is_exact_ean_strict,title_match
690,EXCLUDED,30,5018705740287,5016743105204,B0D7T8LTNV,OVEN LOVE BAKING DISH OVAL IMPERIAL BLUE 0.19L,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",1.344,9.99,3.625,0.0217065868263473,300,1.0,3.0,3.0,0.9369999999999998,BUNDLE (3x) - OK,Weak evidence,Insufficient match evidence,False,0.08438818565400844
691,NEEDS_VERIFICATION,65,4001836065665,5023041541245,B073XQYNQT,SCHOTT ZWIESEL WHITE WINE GLASS 407ML SET OF 2,"Schott Zwiesel Pure Glassware - White Wine Glasses - Set of 2, 408ml Capacity, Tritan Glass, Dishwasher Safe.",3.348,19.99,7.17833333333333,0.0214920159680638,200,2.0,2.0,1.0,7.17833333333333,1:1 Match,Title sim: 53%,Verify match: moderate title similarity,False,0.5290322580645161
692,EXCLUDED,30,5060082722691,nan,B08Q3J3GB6,FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",0.876,10.44,2.74999999999999,0.021484374999999903,600,1.0,3.0,3.0,0.9979999999999898,BUNDLE (3x) - OK,Weak evidence,Insufficient match evidence,False,0.21367521367521367
693,NEEDS_VERIFICATION,58,5050796012829,5060659231229,B08SMLV6C2,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 130MM X 101MM X 42MM 10 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",0.744,9.97,2.50833333333333,0.021438746438746402,400,10.0,1.0,0.1,3.17793333333333,SPLIT (1/10) - OK,Product: container,Confirm brand on packaging,False,0.27049180327868855
694,NEEDS_VERIFICATION,58,5050796012812,5060659231229,B08SMLV6C2,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 148MM X 120MM X 45MM 8 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",0.744,9.97,2.50833333333333,0.021438746438746402,400,8.0,1.0,0.125,3.15933333333333,SPLIT (1/8) - OK,Product: container,Confirm brand on packaging,False,0.2716049382716049
695,EXCLUDED,30,5050796012744,5060659231229,B08SMLV6C2,BRIGHT & HOMELY FOIL ROASTING TRAY SQUARE 205MM X 205MM X 48MM 3 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",0.744,9.97,2.50833333333333,0.021438746438746402,400,3.0,1.0,0.3333333333333333,3.00433333333333,SPLIT (1/3) - OK,Weak evidence,Insufficient match evidence,False,0.22764227642276422
696,EXCLUDED,30,5060082721809,nan,B0DPNC1QMH,SOZALI 2 EASY FOOD BOX ASSORTED,"Sistema KLIP IT PLUS Leakproof Food Storage Containers | 2 x 1L & 2.2 L | Airtight, Stackable & Nestable Meal Prep Containers with Lids | School Lunch Boxes | BPA-Free | 3 Count",1.548,11.56,3.93833333333333,0.0214039855072463,100,1.0,1.0,1.0,3.93833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.20192307692307693
697,FILTERED,40,5036200126191,nan,B086YHDXMS,THE BIG CHEESE CAT & DOG REPELL CRYSTAL GEL 450ML,"Amber Home 43cm Shiny Copper Metal Coat Hanger 20pcs, Space Saving Rose Gold Metal Clothes Hangers with Notches, Heavy Duty Strong Metal Wire Hanger for Blouse Dress Shirt Jacket Pants",4.02,20.69,8.34541666666666,0.0213985042735042,100,1.0,20.0,20.0,-68.03458333333333,BUNDLE (20x) - LOSS,-,Unprofitable: Adj Profit=£-68.03,False,0.17167381974248927
698,NEEDS_VERIFICATION,56,5024418614029,nan,B0CDL986MM,SPRING FLORAL CANDLE POTS SET OF 3,"Scented Candles Gift Set, Gifts for Women, 12 x 70 g Candles for Home Scented, Soy Wax Aromatherapy Candle Set, Ideal for Christmas, Birthday, Mother's Day, Valentine's Day, Dating, Yoga",3.36,19.99,7.16833333333333,0.0213980099502487,200,3.0,1.0,0.3333333333333333,9.408333333333331,SPLIT (1/3) - OK,Product: candle,Confirm brand on packaging,False,0.20909090909090908
699,FILTERED,40,5053249278674,5000204123081,B084V7Z77B,PAN AROMA BATHROOM AIR FRESHENER GEL SUNDRIED LINEN 150G,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Clean Linen, Pack of 8 (8 x 150g)",1.08,11.52,3.07999999999999,0.0212413793103448,200,1.0,8.0,8.0,-4.480000000000011,BUNDLE (8x) - LOSS,-,Unprofitable: Adj Profit=£-4.48,False,0.43037974683544306
700,EXCLUDED,30,nan,nan,B0FHD85VYZ,FESTIVE MAGIC GIFT WRAPPING SET 14PC,"70x50cm Christmas Wrapping Paper Sheets Set with Tags & Ribbons, Recyclable Luxury Wrapping Paper Xmas Gift Festive Decorations for Girls Boys Baby (Classic)",1.68,11.99,4.13291666666666,0.0211944444444444,50,1.0,1.0,1.0,4.13291666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.20725388601036268
701,NEEDS_VERIFICATION,58,5013478137609,nan,B0FJ5PJJZG,KINGFISHER 1PK JUMBO VACUUM BAGS VBJ,"6 Packs Extra Large Vacuum Storage Bags [130 x 100 cm], XXL Vacuum Bags for Storage Airtight Space Saver Jumbo Vacuum Storage Bags for Duvets Clothes Travel",2.784,17.99,6.08166666666666,0.021190476190476096,100,1.0,1.0,1.0,6.08166666666666,1:1 Match,Product: bag,Confirm brand on packaging,False,0.2708333333333333
702,FILTERED,40,8711451013991,5060785160127,B08TVZV8VD,LYNWOOD DECORATORS COVER SHEET 5M X 4M,"Pack of 6 Large Plastic Dust Sheets for Decorating 4m x 4m Decorators Polythene Paint Covers Sheeting for Furniture & Flooring etc,",1.14,10.99,3.17833333333333,0.0211888888888888,200,1.0,6.0,6.0,-2.521666666666669,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-2.52,False,0.33136094674556216
703,NEEDS_VERIFICATION,56,8721037386807,5634123126801,B079H2Z1C1,BOWL GLASS 170X130X55MM FISH,Pasabahce 16cm Large Fish Assorted Round Vase Bowl,1.272,12.09,3.405,0.021149068322981298,200,1.0,1.0,1.0,3.405,1:1 Match,Product: bowl,Confirm brand on packaging,False,0.23076923076923078
704,EXCLUDED,30,8720573272629,nan,B0CQP7TT72,EXCELLENT HOUSEWARES KITCHEN TOOL SET 5PCE,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",9.336,39.99,17.58625,0.0211119447779111,50,1.0,1.0,1.0,17.58625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.14432989690721648
705,EXCLUDED,30,5024418453994,nan,B0DM5XBGXP,LED FIRE FLAME LIGHT 7.5X9CM,LED Flame Light Fire Effect Light for Indoor Outdoor Simulated Decorative Ambiance Lamps Resin Flame Night Lights Artificial Campfire Centerpiece for Party Bar Christmas Decoration NO BATTERY,2.424,14.69,5.42541666666666,0.0211105706874189,50,1.0,1.0,1.0,5.42541666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1643835616438356
706,FILTERED,40,5056239472243,nan,B07BXZHYGK,TWISTEE HAIR ROLLERS 7PK,"47pcs 7"" Hair Rollers Curlers,Bendy Foam Curler Rollers Flexi Curling Rods Heatless Curlers for Long,Short, Wave Hair Heatless Curls no Heat for Sleeping Overnight,Styling,Hair Salon,Gift",1.14,9.99,3.16625,0.021108333333333302,900,7.0,47.0,6.714285714285714,-3.3480357142857144,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-3.35,False,0.15165876777251186
707,NEEDS_VERIFICATION,57,5055257867406,5060911764793,B0BY5CCTG9,JAUNTY FLOWER MUSICAL BIRTHDAY CANDLE,"Musical Birthday Candles â€“ 3-Pack Lotus Flower Candles with Music & Spinning Bloom â€“ Assorted Colors, Perfect for Cakes, Birthdays & Parties",1.14,9.99,3.16625,0.021108333333333302,50,1.0,1.0,1.0,3.16625,1:1 Match,Product: candle,Confirm brand on packaging,False,0.2541436464088398
708,EXCLUDED,30,5055441448527,5070002214502,B098327LJL,DEKTON WALLPAPER TRIMMER,"Peacock Feather Easy Trimmer Wallpaper Cutting Tool â€“ Edge and Corner Trimming Decorating Guide Tool for Precise Wall Covering, DIY Home Improvement, Professional-Grade Wallpaper Cutting Solution",2.484,15.49,5.50833333333333,0.0210241730279898,100,1.0,1.0,1.0,5.50833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.19004524886877827
709,EXCLUDED,30,5050796011938,nan,B0BQMNWSL6,BRIGHT & HOMELY HEAVY DUTY BUNGEE CORD 52 INCH,"Bungee Cords With Hooks, Heavy Duty Outdoor Elastic Bungee Strapsï¼ŒNo odour Industrial Grade bungee rope For Securing Tarps, Luggage, Tents, Bikes or garden tidying 24inch 4Pcs (Black)",0.852,8.99,2.64166666666666,0.0209656084656084,600,1.0,4.0,4.0,0.0856666666666599,BUNDLE (4x) - OK,Weak evidence,Insufficient match evidence,False,0.30303030303030304
710,EXCLUDED,30,5055441462806,657381061429,B0FRFRH3SG,GOODYEAR DIGITAL TYRE PRESSURE GAUGE,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5.76,28.89,11.205,0.020943925233644797,200,1.0,1.0,1.0,11.205,1:1 Match,Weak evidence,Insufficient match evidence,False,0.10666666666666667
711,FILTERED,40,5060195620068,nan,B07H994498,MONEY TIN BOX ASST SMALL KING CHARLES,Set Of 5 Pound Note Design Money Tin - Piggy Bank Box Savings Coins Cash Change | Sterling Money Pot Tinplate Saving Money Box | Â£5 Â£10 Â£50 Â£20 Size 15cm x 10cm,0.876,8.99,2.67791666666666,0.0209212239583333,400,1.0,5.0,5.0,-0.8260833333333402,BUNDLE (5x) - LOSS,-,Unprofitable: Adj Profit=£-0.83,False,0.23880597014925373
712,EXCLUDED,30,5055706699022,nan,B0CV16G7ZD,SOZALI ROUND CONTAINER 450ML,"HOMESHOPA Round Food Storage Containers with Lids, 3 Pack 450ml Plastic Airtight & Watertight Leakproof Mason Jars for Overnight Oats with Locking Lid, BPA Free Microwave & Dishwasher Safe",0.876,8.99,2.67791666666666,0.0209212239583333,100,1.0,3.0,3.0,0.9259166666666598,BUNDLE (3x) - OK,Weak evidence,Insufficient match evidence,False,0.23148148148148148
713,EXCLUDED,30,8694064004993,nan,B0F881RDFM,HOBBY MULTI PURPOSE TUB MINI NO:1-4.5LT,"Best House | 3 Pcs of Flexi Tub with Handles | Small Size | Mini | 7 Litres | Yellow | Garden Tubs | Plastic Storage Container for Home, Washing, Garden Waste and DIY Projects",1.704,11.99,4.11291666666666,0.0208777495769881,50,1.0,3.0,3.0,0.70491666666666,BUNDLE (3x) - OK,Weak evidence,Insufficient match evidence,False,0.18691588785046728
714,HIGHLY_LIKELY_EXCLUDED,60,8720573865265,nan,B0C4HH1LMC,MELAMINE BOWL 17CM,"Unbreakable Cereal Bowls Set of 8, 655ML Plastic Cereal Bowls, Dishwasher & Microwave Safe, Lightweight Reusable Bowl for Rice Noodle Soup Snack Salad Fruit",1.68,11.89,4.06208333333333,0.020831196581196497,50,1.0,8.0,8.0,-7.69791666666667,BUNDLE (8x) - LOSS,Product: bowl,Match confirmed but unprofitable: Adj Profit=£-7.70,False,0.14942528735632185
715,HIGHLY_LIKELY_EXCLUDED,60,5013478557827,nan,B09Y8V94V3,KINGFISHER FOIL 9 DISH & LID  KCF1,"BYKITCHEN Tin Foil Dishes, 9 Inch 20 Pack Sturdy Aluminium Flan Cases with Lids, Disposable Foil Pie Plates, Round Aluminium Trays for Baking Cake and Cooking",1.032,11.39,2.93166666666666,0.020791962174940802,100,1.0,20.0,20.0,-16.67633333333334,BUNDLE (20x) - LOSS,Product: dish,Match confirmed but unprofitable: Adj Profit=£-16.68,False,0.23958333333333334
716,EXCLUDED,30,5023139862917,nan,B08FBJ59DR,BACOFOIL ZIPPER BAGS ALL PURPOSE 12 PACK 1L (PM Â£2.19),Bacofoil 3 x Zipper Small All Purpose Bags Food Freezing Storage Bags (45 Bags),1.032,9.96,2.93,0.020780141843971603,500,12.0,45.0,3.75,0.09200000000000008,BUNDLE (3x) - OK,Product: bag; Title sim: 55%,Insufficient match evidence,False,0.5522388059701493
717,FILTERED,40,5024418125976,nan,B0CHYCBBWY,SIL CRAFT PAINT POTS,"Mini Acrylic Paint Set, 10pcs 8Colors Acrylic Paint Strips for Kids Adults Art & Craft Painting,Container Storage Paints Pots for Birthday Halloween Party School Home Classroom Painting Supplies Gifts",1.008,8.99,2.88166666666666,0.0207314148681055,200,1.0,10.0,10.0,-6.190333333333339,BUNDLE (10x) - LOSS,-,Unprofitable: Adj Profit=£-6.19,False,0.0
718,EXCLUDED,30,5056295709543,717932298961,B089ZS7SVW,CASA & CASA GRATER WITH STORAGE BOX BLACK,Cheese Grater with Container and Lid & Peeler Set - Vegetable Fruit Multi-Function Stainless Steel Kitchen Utensil Kit with Black Food Plastic Storage Stable Box - Hand Chopper Graters & Peelers,2.112,14.9,4.77666666666666,0.0206782106782106,100,1.0,1.0,1.0,4.77666666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.23829787234042554
719,EXCLUDED,30,8719987516832,nan,B0FBGZRLRK,TROUGH FOR FENCE / RAILINGS,"Philips 3600LM Solar Security Lights, 5000K Waterproof Dimmable LED Motion Sensor Outdoor Lights, 3 Adjustable Heads w/5m Cable, Separate Solar Panel with 3 Modes Solar Flood Lights for Yard, Garage",8.184,35.14,15.1108333333333,0.020503165988240597,200,1.0,1.0,1.0,15.1108333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.13333333333333333
720,HIGHLY_LIKELY_EXCLUDED,60,6923456804838,196852249060,B0BLZH4CQ7,PLASTIC BOWLS PK4,"Pack of 100 White Plastic Bowls â€“ 12 OZ, Washable & Reusable â€“Microwaveable- Perfect for Parties, Dessert, and Picnic Tableware.Reliable,Stackable,Reuseable and Light Plastic Bowls.",1.008,10.79,2.83166666666666,0.0203717026378896,400,1.0,100.0,100.0,-96.96033333333334,BUNDLE (100x) - LOSS,Product: bowl,Match confirmed but unprofitable: Adj Profit=£-96.96,False,0.15841584158415842
721,HIGHLY_LIKELY_EXCLUDED,60,8720573955355,nan,B0CSXG2MKQ,STORAGE JAR GLASS 50ML,"50ml Amber Glass Jars 6Pcs, GAUATO Cosmetic Jars with Lids Lotion Container, Empty Glass Pots Face Cream Lotion Storage Jar for Make Up, Sample, Travel Use",0.672,7.99,2.25833333333333,0.0203453453453453,100,1.0,6.0,6.0,-1.1016666666666701,BUNDLE (6x) - LOSS,Product: jar,Match confirmed but unprofitable: Adj Profit=£-1.10,False,0.1694915254237288
722,HIGHLY_LIKELY_EXCLUDED,60,8720573955324,nan,B0CSXG2MKQ,STORAGE JAR 50ML GLASS,"50ml Amber Glass Jars 6Pcs, GAUATO Cosmetic Jars with Lids Lotion Container, Empty Glass Pots Face Cream Lotion Storage Jar for Make Up, Sample, Travel Use",0.672,7.99,2.25833333333333,0.0203453453453453,100,1.0,6.0,6.0,-1.1016666666666701,BUNDLE (6x) - LOSS,Product: jar,Match confirmed but unprofitable: Adj Profit=£-1.10,False,0.1807909604519774
723,FILTERED,40,5050565566522,793610073228,B07ZZ8D3SB,XOXO HAIR BANDS ASS 20PC,"MOSOTECH Hair Scrunchies for Girls,20Pcs Chiffon Elastic Hair Bands Hair Ties Set, Colorful Ponytail Holder Hair Accessories for Women Girls",1.008,7.99,2.81833333333333,0.020275779376498798,300,1.0,20.0,20.0,-16.333666666666673,BUNDLE (20x) - LOSS,-,Unprofitable: Adj Profit=£-16.33,False,0.21951219512195122
724,EXCLUDED,30,5024996705959,nan,B0CZCY2974,DAEWOO TRAVEL ADAPTOR INDIA TO UK,"UK to India Plug Adapter 2 Packs, Grounded UK to India Travel Adapter with 3 USB Ports 32W USB C Fast Travel Charger, Travel Adaptor Plug UK to india for India, Pakistan, Sri Lanka, Yemen(Type D)",3.15599999999999,16.98,6.4375,0.0202437106918239,500,1.0,1.0,1.0,6.4375,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2631578947368421
725,EXCLUDED,30,5034537020977,nan,B07HJ3S675,THE PET STORE TREAT BALLS,"Pets Dog Treat Toys - Ball with Rubber Food & Dog Tooth Cleaning Features, Pack of 2",1.476,10.99,3.59458333333333,0.020194288389513097,800,1.0,2.0,2.0,2.11858333333333,BUNDLE (2x) - OK,Weak evidence,Insufficient match evidence,False,0.3119266055045872
726,EXCLUDED,30,5050796012737,5060659231229,B08SMLV6C2,BRIGHT & HOMELY FOIL ROASTING TRAY 320MM X 265MM X 60MM 2 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",0.804,9.97,2.45833333333333,0.020150273224043704,400,2.0,1.0,0.5,2.86033333333333,SPLIT (1/2) - OK,Weak evidence,Insufficient match evidence,False,0.23430962343096234
727,NEEDS_VERIFICATION,58,5050796010979,785197261921,B07C87DSM8,BRIGHT & HOMELY PAINT BRUSH SET 3 PACK,"3 Pack Paint Brush Set, 30 pcs Nylon Hair Brushes for Acrylic Oil Watercolor Painting Artist Professional Painting Kits",0.564,6.99,2.055,0.020147058823529403,100,3.0,3.0,1.0,2.055,1:1 Match,Product: brush,Confirm brand on packaging,False,0.2929936305732484
728,FILTERED,40,5055441440088,5060774620656,B096DND2XQ,DEKTON POLYDUST SHEET 3.6MX2.7M,Laminated Cotton Dust Sheets for Painting & Decorating 12'x9' (3.6mx2.7m) | Paint Sheets | Drop Cloth | Painting & Paint Cover Sheets | Dust Sheets for Furniture | Reusable (1),1.272,11.99,3.24166666666666,0.0201345755693581,100,1.0,9.0,9.0,-6.93433333333334,BUNDLE (9x) - LOSS,-,Unprofitable: Adj Profit=£-6.93,False,0.24154589371980675
729,EXCLUDED,30,5036200342638,nan,B0FJ2M7W9G,ZERO IN REFILLABLE DEHUMIDIFIER LAVENDER 500ML,"Moisture Absorber â€“ Non-Electric Dehumidifier for Bedroom, Bathroom & Wardrobe â€“ Silent, Reusable 1L Moisture Trap â€“ Fights Mould, Damp & Musty Smells â€“ Includes 2x450g Refills (Misty Green)",2.616,14.99,5.47791666666666,0.020065628815628803,300,1.0,1.0,1.0,5.47791666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2459016393442623
730,NEEDS_VERIFICATION,55,6923456816312,5055071655654,B008EXEVG4,LONDON MUG 10CM,"Puckator London Red Routemaster Bus Ceramic Shaped Mug, Tea Coffee Hot Drinks, Decorative Gift Box, Home Kitchen Office Height 10cm Width 13.5cm Depth 8.5cm",1.008,9.88,2.77333333333333,0.019952038369304502,200,1.0,1.0,1.0,2.77333333333333,1:1 Match,Product: mug,Confirm brand on packaging,False,0.17543859649122806
731,FILTERED,40,5056295705569,607607527949,B0FSF234RB,CASA & CASA PEBBLE SINK MAT CLEAR,"Sink Protector Mat, 2 Pack Kitchen Sink Mat Draining Board Cuttable Clear PVC Sink Dish Drying Mat Pebble Pattern Water Tank Filter for Ceramic Stainless Steel Sinks, Fast Draining Cut-to-Fit (30x40)",1.332,9.99,3.305,0.0199096385542168,50,1.0,1200.0,1200.0,-1593.763,BUNDLE (1200x) - LOSS,-,Unprofitable: Adj Profit=£-1593.76,False,0.1724137931034483
732,HIGHLY_LIKELY_EXCLUDED,60,5030481943041,nan,B0FJY6XZ2S,PPS PLASTIC 2 TABLECLOTHS BURGUNDY,"6 Pack Red Table Cloth Party Tablecloths, 137x274cm Rectangle Table Covers, Large Wipe Clean Plastic Tablecloth Party for Picnic, Baby Shower, Halloween Party, Christmas Table DÃ©cor",0.744,9.49,2.32833333333333,0.0199002849002849,100,1.0,6.0,6.0,-1.3916666666666697,BUNDLE (6x) - LOSS,Product: cloth,Match confirmed but unprofitable: Adj Profit=£-1.39,False,0.2037037037037037
733,NEEDS_VERIFICATION,55,8435123225542,nan,B0CVBBSXMN,COK FRIGER GLASS JUG ROUND 1L,"Glass Water Jug for Fridge - 2 Pack (1 Litre) Jugs with Lids Ribbed Design, Spill-Free Spout, Vented Lid Hot/Cold Ice Tea Coffee Milk & Juice Transparent Pitcher (HM3482)",2.352,13.99,4.98958333333333,0.019878818061088897,300,1.0,2.0,2.0,2.6375833333333305,BUNDLE (2x) - OK,Product: jug,Confirm brand on packaging,False,0.1708542713567839
734,EXCLUDED,30,5017403104124,nan,B08GLS7KQD,KINGAVON 4W COB LIGHT RT219,30W LED Work Light Rechargeable COB Battery Floodlight Super Bright 2000LM Portable Outdoor Security Flood Light USB Lamp Waterproof for Camping Garage Hiking Fishing Garden,2.352,13.98,4.9825,0.0198505976095617,500,1.0,1.0,1.0,4.9825,1:1 Match,Weak evidence,Insufficient match evidence,False,0.13
735,EXCLUDED,30,5056239404107,5015934598054,B07WDJVPS2,FUN PACK CRAFT SET,"abeec Craft Carry Pack - Children's Art and Craft Kit - Contains Lolly Sticks for Craft, Pipe Cleaners, Googly Eyes, PVA Craft Glue, Pom Poms, Plus Assorted Craft Paper",1.008,10.99,2.75833333333333,0.0198441247002398,50,1.0,1.0,1.0,2.75833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.12903225806451613
736,HIGHLY_LIKELY_EXCLUDED,60,5056683919714,nan,B0FJ2KRQ37,"JAUNTY PARTYWARE DOTTY PARTY PLATES 9"" 12PK","90 Pack Colourful Party Tableware Set - 30 x 7 Paper Plates, 30 Paper Cups, 30 Napkins, Multicoloured Rainbow Party Plates Cups and Napkins for Birthday Holiday Events",0.936,8.99,2.62791666666666,0.0197587719298245,50,12.0,90.0,7.5,-3.4560833333333405,BUNDLE (7x) - LOSS,Product: plate,Match confirmed but unprofitable: Adj Profit=£-3.46,False,0.3047619047619048
737,NEEDS_VERIFICATION,59,5024418531081,nan,B0B93FVKPS,COTTON BUDS IN JAR 12X6CM 50 PCS,Cotton Bud Holder 10 Oz Bathroom Jars with Lids for Cotton Ball Swab Pad Cotton Pad Holder (4 Pack),0.936,8.99,2.62791666666666,0.0197587719298245,400,50.0,4.0,0.08,3.48903666666666,SPLIT (1/12) - OK,Product: jar,Confirm brand on packaging,False,0.32061068702290074
738,EXCLUDED,30,5055706660428,768877243028,B0DT4NPX7D,BABY PIPKIN SILICONE PACIFIER,"Baby Fruit Feeder Set, Includes 2 Food Dummy Feeders with 3 Size Nipples, Silicone Feeder for Babies, Pacifier & Storage Containersr",0.852,8.49,2.485,0.0197222222222222,100,1.0,1.0,1.0,2.485,1:1 Match,Weak evidence,Insufficient match evidence,False,0.3105590062111801
739,HIGHLY_LIKELY_EXCLUDED,60,5024418506171,nan,B09VTLZ9NC,SIL CRAFT CONTAINERS 9PC,"Mathtoxyz Bead Organiser Storage Box, 15 Pcs Small Plastic Storage Boxes Clear Clay Beads Storage Containers Case with Hinged Lid and Rectangle for Craft DIY Diamond Small Parts Rhinestone",1.008,9.99,2.735,0.0196762589928057,200,1.0,15.0,15.0,-11.377,BUNDLE (15x) - LOSS,Product: container,Match confirmed but unprofitable: Adj Profit=£-11.38,False,0.18867924528301888
